"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","C","D","L","E","F","I","R","species","year"
1437460000,105960000,0.115,1439040000,84060900,0.115114,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",63
1436030000,105928000,0.115,1436160000,108498000,0.115124,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",64
1434780000,105900000,0.115,1429690000,106780000,0.11615,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",65
1433680000,105875000,0.115,1415050000,112946000,0.117065,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",66
1432710000,105853000,0.115,1405440000,138876000,0.117619,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",67
1431860000,105833000,0.115,1401410000,100262000,0.117472,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",68
1431100000,105816000,0.115,1413310000,112583000,0.115436,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",69
1430440000,105801000,0.115,1438410000,95324100,0.113691,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",70
1429850000,105788000,0.115,1458010000,120696000,0.11216,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",71
1429340000,105776000,0.115,1472410000,95352800,0.11152,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",72
1428890000,105766000,0.115,1480620000,111761000,0.110659,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",73
1428480000,105757000,0.115,1488480000,117695000,0.110479,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",74
1428130000,105749000,0.115,1489120000,116261000,0.110306,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",75
1427820000,105741000,0.115,1494310000,108430000,0.109651,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",76
1427550000,105735000,0.115,1505710000,103972000,0.10864,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",77
1427300000,105730000,0.115,1519230000,120173000,0.107751,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",78
1427090000,105725000,0.115,1528850000,103670000,0.107244,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",79
1426900000,105721000,0.115,1537400000,110372000,0.106437,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",80
1426740000,105717000,0.115,1547540000,105100000,0.105949,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",81
1426590000,105713000,0.115,1552990000,110475000,0.105601,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",82
1426460000,105711000,0.115,1556390000,106275000,0.105505,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",83
1426350000,105708000,0.115,1557120000,107188000,0.105437,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",84
1426250000,105706000,0.115,1557320000,104120000,0.105494,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",85
1426160000,105704000,0.115,1555570000,124864000,0.105648,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",86
1426080000,105702000,0.115,1552030000,118191000,0.105945,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",87
1426010000,105700000,0.115,1552020000,113765000,0.105496,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",88
1425950000,105699000,0.115,1563060000,108410000,0.104547,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",89
1425900000,105698000,0.115,1578290000,112625000,0.103511,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",90
1425850000,105697000,0.115,1592550000,127070000,0.102718,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",91
1425810000,105696000,0.115,1603610000,131153000,0.102026,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",92
1425780000,105695000,0.115,1617800000,124541000,0.100828,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",93
1425740000,105694000,0.115,1642470000,122166000,0.0990013,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",94
1425710000,105693000,0.115,1675350000,120256000,0.0969804,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",95
1425690000,105693000,0.115,1710120000,125603000,0.0950476,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",96
1425670000,105692000,0.115,1743180000,119848000,0.0933487,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",97
1425650000,105692000,0.115,1774120000,124231000,0.0917429,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",98
1425630000,105691000,0.115,1803250000,128814000,0.0903866,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",99
1425620000,105691000,0.115,1828950000,121493000,0.0891441,"A30-C10-D0-L30-E0-F0-I0-R0-cos",2,"A30","C10","D0","L30","E0","F0","I0","R0","cos",100
4084110000,132223000,0,4494740000,145715000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1
4084110000,132223000,0,4494740000,145582000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2
4084110000,132223000,0,4494800000,145482000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3
4084110000,132223000,0,4494970000,145435000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4
4084110000,132223000,0,4495140000,145463000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5
4084110000,132223000,0,4495230000,145601000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",6
4084110000,132223000,0,4495220000,145893000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",7
4084110000,132223000,0,4495170000,146397000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",8
4084110000,132223000,0,4495270000,147177000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9
4084110000,132223000,0,4495790000,148306000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",10
4084110000,132223000,0,4497160000,149845000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",11
4084110000,132223000,0,4499980000,144170000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",12
4084110000,132223000,0,4504980000,116736000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",13
4084110000,132223000,0,4510720000,131995000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",14
4084110000,132223000,0,4505690000,125867000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",15
4084110000,132223000,0,4482070000,134862000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",16
4084110000,132223000,0,4448070000,131542000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",17
4084110000,132223000,0,4406570000,143258000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",18
4084110000,132223000,0,4364980000,87143400,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",19
4084110000,132223000,0,4327990000,116934000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",20
4084110000,132223000,0,4285750000,125278000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",21
4084110000,132223000,0,4221540000,122816000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",22
4084110000,132223000,0,4156050000,143169000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",23
4084110000,132223000,0,4094970000,141274000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",24
4084110000,132223000,0,4046470000,154895000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",25
4084110000,132223000,0.115,4020730000,159889000,0.117032,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",26
3646130000,130119000,0.115,3581070000,109125000,0.116839,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",27
3268920000,127928000,0.115,3228650000,129026000,0.115719,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",28
2951140000,125725000,0.115,2940990000,131254000,0.115042,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",29
2687830000,123581000,0.115,2692020000,116579000,0.114483,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",30
2472310000,121555000,0.115,2487890000,120476000,0.113944,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",31
2297170000,119690000,0.115,2319190000,120142000,0.113804,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",32
2155190000,118005000,0.115,2176270000,127982000,0.113849,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",33
2039920000,116507000,0.115,2058240000,127473000,0.113942,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",34
1945910000,115185000,0.115,1964200000,98709700,0.113657,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",35
1868730000,114026000,0.115,1894620000,126382000,0.112968,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",36
1804870000,113011000,0.115,1836680000,98294900,0.113011,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",37
1751620000,112124000,0.115,1783150000,114733000,0.112696,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",38
1706880000,111347000,0.115,1738450000,104821000,0.113097,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",39
1669030000,110666000,0.115,1693010000,115169000,0.113469,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",40
1636820000,110069000,0.115,1653310000,145068000,0.114106,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",41
1609260000,109545000,0.115,1617640000,105535000,0.114393,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",42
1585590000,109084000,0.115,1600570000,90450800,0.112932,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",43
1565190000,108679000,0.115,1601400000,99743700,0.11176,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",44
1547550000,108322000,0.115,1592870000,108358000,0.111751,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",45
1532260000,108009000,0.115,1571730000,92929800,0.112436,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",46
1518980000,107732000,0.115,1547070000,137853000,0.113257,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",47
1507430000,107489000,0.115,1520230000,134317000,0.114696,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",48
1497350000,107275000,0.115,1499690000,117508000,0.114351,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",49
1488560000,107087000,0.115,1506110000,107875000,0.112463,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",50
1480880000,106921000,0.115,1527480000,104517000,0.110265,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",51
1474150000,106775000,0.115,1548970000,128905000,0.108533,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",52
1468270000,106646000,0.115,1562800000,90095300,0.107475,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",53
1463110000,106533000,0.115,1574660000,93478800,0.106008,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",54
1458580000,106433000,0.115,1584620000,113560000,0.105791,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",55
1454610000,106345000,0.115,1575750000,95670600,0.106549,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",56
1451120000,106267000,0.115,1560210000,110571000,0.107211,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",57
1448050000,106198000,0.115,1544370000,102559000,0.108382,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",58
1445360000,106138000,0.115,1525790000,97601200,0.109281,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",59
1442990000,106085000,0.115,1511090000,99002600,0.110211,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",60
1440900000,106038000,0.115,1494670000,132369000,0.111414,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",61
1439070000,105997000,0.115,1475370000,116543000,0.112736,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",62
1437460000,105960000,0.115,1464810000,113232000,0.112453,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",63
1436030000,105928000,0.115,1472840000,92579100,0.111463,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",64
1434780000,105900000,0.115,1487030000,101303000,0.110244,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",65
1433680000,105875000,0.115,1497460000,100654000,0.109969,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",66
1432710000,105853000,0.115,1495990000,95276600,0.110237,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",67
1431860000,105833000,0.115,1488340000,96905700,0.110963,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",68
1431100000,105816000,0.115,1474160000,115478000,0.112268,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",69
1430440000,105801000,0.115,1453870000,106245000,0.113892,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",70
1429850000,105788000,0.115,1436280000,105829000,0.114732,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",71
1429340000,105776000,0.115,1427980000,109211000,0.115218,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",72
1428890000,105766000,0.115,1423110000,94333200,0.115455,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",73
1428480000,105757000,0.115,1421760000,103865000,0.115388,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",74
1428130000,105749000,0.115,1419710000,103922000,0.115882,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",75
1427820000,105741000,0.115,1412370000,111227000,0.116439,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",76
1427550000,105735000,0.115,1405310000,122161000,0.116973,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",77
1427300000,105730000,0.115,1400890000,105523000,0.117019,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",78
1427090000,105725000,0.115,1405840000,108484000,0.116042,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",79
1426900000,105721000,0.115,1418480000,107700000,0.115107,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",80
1426740000,105717000,0.115,1429620000,103602000,0.114217,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",81
1426590000,105713000,0.115,1439900000,125569000,0.113482,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",82
1426460000,105711000,0.115,1447010000,109376000,0.113075,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",83
1426350000,105708000,0.115,1456080000,110694000,0.111868,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",84
1426250000,105706000,0.115,1472400000,118317000,0.110728,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",85
1426160000,105704000,0.115,1.487e+09,112991000,0.109662,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",86
1426080000,105702000,0.115,1502820000,120943000,0.108355,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",87
1426010000,105700000,0.115,1520920000,107357000,0.107101,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",88
1425950000,105699000,0.115,1540280000,111051000,0.10561,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",89
1425900000,105698000,0.115,1559960000,116741000,0.104533,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",90
1425850000,105697000,0.115,1573920000,106972000,0.103706,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",91
1425810000,105696000,0.115,1586400000,125584000,0.102857,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",92
1425780000,105695000,0.115,1597250000,117031000,0.102342,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",93
1425740000,105694000,0.115,1607850000,112683000,0.101364,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",94
1425710000,105693000,0.115,1624720000,109620000,0.100305,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",95
1425690000,105693000,0.115,1.641e+09,124655000,0.0994131,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",96
1425670000,105692000,0.115,1653440000,116928000,0.0988103,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",97
1425650000,105692000,0.115,1665220000,119891000,0.0979085,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",98
1425630000,105691000,0.115,1681100000,131831000,0.0970058,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",99
1425620000,105691000,0.115,1697370000,118810000,0.0960089,"A30-C10-D0-L30-E0-F0-I0-R0-cos",3,"A30","C10","D0","L30","E0","F0","I0","R0","cos",100
4084110000,132223000,0,4435170000,145982000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1
4084110000,132223000,0,4435170000,146117000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2
4084110000,132223000,0,4435890000,146327000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3
4084110000,132223000,0,4438470000,146663000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4
4084110000,132223000,0,4442750000,147171000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5
4084110000,132223000,0,4448560000,147916000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",6
4084110000,132223000,0,4455690000,148993000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",7
4084110000,132223000,0,4464080000,150532000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",8
4084110000,132223000,0,4473840000,152708000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9
4084110000,132223000,0,4485410000,155767000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",10
4084110000,132223000,0,4499540000,159939000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",11
4084110000,132223000,0,4517430000,129242000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",12
4084110000,132223000,0,4540740000,153701000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",13
4084110000,132223000,0,4560710000,113885000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",14
4084110000,132223000,0,4569060000,124830000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",15
4084110000,132223000,0,4566160000,155433000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",16
4084110000,132223000,0,4537350000,127925000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",17
4084110000,132223000,0,4502060000,145447000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",18
4084110000,132223000,0,4470330000,125293000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",19
4084110000,132223000,0,4437180000,154535000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",4,"A30","C10","D0","L30","E0","F0","I0","R0","cos",20
